id;valeur
Unit #WO000168Q;5202.00
Unit #WN000171F;1818.00
Unit #WN000102W;7638.00
Unit #WL001100D;6783.00
Unit #WL000797Y;5996.00
Unit #WI001009W;4816.00
Unit #WI000896Q;8790.00
Unit #WI000658N;5156.00
Unit #WI000512F;698.00
Unit #WH000691J;4325.00
Unit #WH000294E;2344.00
Unit #WG000818R;4424.00
Unit #WF000819P;5162.00
Unit #WF000378K;5831.00
Unit #WF000318A;1262.00
Unit #WE000148J;4490.00
Unit #WD000507N;6512.00
Unit #WD000384Y;5207.00
Unit #WC001260N;3468.00
Unit #WC000263H;4344.00
Unit #WB000828X;7144.00
Unit #WB000047G;1441.00
Unit #WA001161E;10376.00
Unit #WA000257L;2841.00
Unit #WA000156E;5076.00
Unit #VZ001083D;7544.00
Unit #VZ000734Z;7206.00
Unit #VX001461L;7610.00
Unit #VX000724L;1751.00
Unit #VX000126A;1260.00
Unit #VW001483D;6041.00
Unit #VW001367L;5186.00
Unit #VW001074B;5741.00
Unit #VV000120Q;5610.00
Unit #VU001627S;1327.00
Unit #VU000519M;7770.00
Unit #VU000226V;2563.00
Unit #VU000180F;1723.00
Unit #VT001293P;6586.00
Unit #VT001257W;7298.00
Unit #VT000279X;5874.00
Unit #VR000755A;7285.00
Unit #VQ000826H;4681.00
Unit #VQ000434B;1415.00
Unit #VP000956T;7178.00
Unit #VP000744X;1697.00
Unit #VP000566S;2583.00
Unit #VP000421V;9665.00
Unit #VO001328W;6062.00
Unit #VO001275B;8350.00
Unit #VN001611T;7031.00
Unit #VN000319B;8071.00
Unit #VN000081Z;636.00
Unit #VN000004W;1207.00
Unit #VM001624A;5845.00
Unit #VM001474G;4408.00
Unit #VM001426T;5099.00
Unit #VM000665X;1832.00
Unit #VM000599F;3145.00
Unit #VM000587L;3090.00
Unit #VL001247R;4518.00
Unit #VK001576D;5114.00
Unit #VK000811L;1889.00
Unit #VK000293X;7066.00
Unit #VJ000936O;4613.00
Unit #VJ000919U;7026.00
Unit #VJ000055G;6324.00
Unit #VH001529K;1174.00
Unit #VH000552D;4002.00
Unit #VG001594P;6254.00
Unit #VG000986X;5437.00
Unit #VG000281R;2676.00
Unit #VF001433C;4249.00
Unit #VF000037E;3055.00
Unit #VE001463I;5398.00
Unit #VE000844G;7598.00
Unit #VD001093T;8255.00
Unit #VD000917A;6841.00
Unit #VD000461I;1045.00
Unit #VD000310B;1899.00
Unit #VD000264G;777.00
Unit #VD000112F;1476.00
Unit #VC001338S;1747.00
Unit #VC000937R;7531.00
Unit #VC000538N;1657.00
Unit #VC000449Q;6856.00
Unit #VC000184J;912.00
Unit #VB001566M;623.00
Unit #VB000862L;3792.00
Unit #VA000698H;5461.00
Unit #VA000426T;3412.00
Unit #VA000065Z;7740.00
Unit #UZ001575U;5750.00
Unit #UZ001108M;4971.00
Unit #UY000558B;4967.00
Unit #UX001384N;6669.00
Unit #UX001195B;1622.00
Unit #UV001166T;3494.00
Unit #UV000949S;8452.00
Unit #UU001317D;1189.00
Unit #UT001114R;6293.00
Unit #UT000719Y;2578.00
Unit #UT000535A;2444.00
Unit #US001016D;6780.00
Unit #US000740K;2037.00
Unit #US000529N;4584.00
Unit #US000442Z;4433.00
Unit #UR000925L;1579.00
Unit #UR000878M;6992.00
Unit #UR000352A;5056.00
Unit #UQ001337Q;7442.00
Unit #UQ000690M;10361.00
Unit #UQ000211Q;3934.00
Unit #UP000754R;1147.00
Unit #UP000585Q;7191.00
Unit #UO000197J;3060.00
Unit #UN001443Y;3685.00
Unit #UN001388E;2064.00
Unit #UN001373K;5678.00
Unit #UL001454H;2518.00
Unit #UL000934G;4265.00
Unit #UL000872Y;7119.00
Unit #UJ001536N;7126.00
Unit #UJ000756P;3453.00
Unit #UJ000272D;4933.00
Unit #UI001612C;7566.00
Unit #UI000307G;6736.00
Unit #UI000076H;10079.00
Unit #UH000210T;3920.00
Unit #UF000860C;4266.00
Unit #UE001577L;1637.00
Unit #UE001021J;6876.00
Unit #UE000659C;3078.00
Unit #UD001210L;9443.00
Unit #UD000737R;4632.00
Unit #UD000534H;5507.00
Unit #UD000492R;937.00
Unit #UC000100W;4011.00
Unit #UB001226H;1011.00
Unit #UB000577Z;2703.00
Unit #UB000105Z;1796.00
Unit #UA001425I;823.00
Unit #UA000796L;1709.00
Unit #UA000710N;7701.00
Unit #UA000291P;3720.00
Unit #TZ000953T;5761.00
Unit #TZ000345E;1543.00
Unit #TZ000042O;6699.00
Unit #TX001643O;970.00
Unit #TX001540E;5243.00
Unit #TX001176R;6123.00
Unit #TX000246X;1976.00
Unit #TW000364M;5631.00
Unit #TW000336S;2330.00
Unit #TV001244G;2795.00
Unit #TV001157G;3082.00
Unit #TV000317O;8228.00
Unit #TU000217M;10787.00
Unit #TU000175R;7741.00
Unit #TT000429S;7098.00
Unit #TT000331C;2336.00
Unit #TT000044G;6423.00
Unit #TS001508U;710.00
Unit #TR000222R;3757.00
Unit #TQ001534Z;8647.00
Unit #TQ000791K;5745.00
Unit #TQ000660F;8201.00
Unit #TQ000462O;7763.00
Unit #TP001574J;754.00
Unit #TP001542K;9260.00
Unit #TP001117U;8884.00
Unit #TP000993T;1907.00
Unit #TP000893F;2128.00
Unit #TO001585G;5944.00
Unit #TO000349H;3694.00
Unit #TN001539Z;6154.00
Unit #TN000313F;4068.00
Unit #TN000108W;2599.00
Unit #TM001488U;550.00
Unit #TM001350M;10402.00
Unit #TM001229F;654.00
Unit #TM000834K;4867.00
Unit #TM000297U;5024.00
Unit #TM000049F;1535.00
Unit #TL001600J;9482.00
Unit #TK001254G;3588.00
Unit #TK000762Y;7695.00
Unit #TK000289F;2223.00
Unit #TJ001353N;2356.00
Unit #TJ001004H;2178.00
Unit #TJ000889S;3955.00
Unit #TJ000483R;3555.00
Unit #TI000231E;5168.00
Unit #TI000010M;9423.00
Unit #TH001563S;1026.00
Unit #TH000325P;5602.00
Unit #TH000200W;5177.00
Unit #TG001537Q;6034.00
Unit #TG001071Z;7080.00
Unit #TG001035C;10243.00
Unit #TF001219D;7918.00
Unit #TF001090Z;6623.00
Unit #TF000647D;3482.00
Unit #TF000473A;4843.00
Unit #TE001106A;2405.00
Unit #TE000800L;4102.00
Unit #TE000412M;910.00
Unit #TE000403D;7048.00
Unit #TE000270B;3766.00
Unit #TE000235C;4057.00
Unit #TD001104I;3866.00
Unit #TD001040E;5511.00
Unit #TD000727C;570.00
Unit #TC000785C;4739.00
Unit #TC000657Q;5913.00
Unit #TC000557G;5203.00
Unit #TB001047H;5058.00
Unit #TB001002C;1989.00
Unit #TB000287W;1225.00
Unit #TA001273A;4575.00
Unit #TA000725Z;8805.00
Unit #SZ001545V;2533.00
Unit #SZ001076P;2953.00
Unit #SZ000456H;7455.00
Unit #SZ000327L;6804.00
Unit #SW001341K;8555.00
Unit #SV000680D;9425.00
Unit #SV000213P;4328.00
Unit #SU000990G;5288.00
Unit #SU000739M;4104.00
Unit #SU000695M;5690.00
Unit #SU000350C;5617.00
Unit #SS001415M;4532.00
Unit #SS000351X;8324.00
Unit #SR001079B;2012.00
Unit #SQ001486Q;10557.00
Unit #SQ001460F;5250.00
Unit #SQ001237V;1148.00
Unit #SQ000685U;6019.00
Unit #SP001116H;6315.00
Unit #SP000234C;996.00
Unit #SO001617D;3079.00
Unit #SO000506O;2760.00
Unit #SO000459U;5310.00
Unit #SN001240J;7613.00
Unit #SM001475Z;3752.00
Unit #SM001469M;618.00
Unit #SM001297P;2879.00
Unit #SM000569J;5850.00
Unit #SM000344Q;2489.00
Unit #SL001262S;7792.00
Unit #SL001186O;5967.00
Unit #SL000371M;6317.00
Unit #SL000084V;5645.00
Unit #SK001546U;7539.00
Unit #SK000475P;6393.00
Unit #SK000324N;2794.00
Unit #SK000039M;6825.00
Unit #SJ001564L;9201.00
Unit #SJ000890S;2907.00
Unit #SJ000638E;5830.00
Unit #SJ000173X;3720.00
Unit #SI000974G;7574.00
Unit #SH000377F;7078.00
Unit #SH000030R;7510.00
Unit #SG001026J;5367.00
Unit #SG000793K;2779.00
Unit #SG000539R;5727.00
Unit #SG000050F;1759.00
Unit #SF001572Y;5972.00
Unit #SF000865F;4864.00
Unit #SF000778R;1841.00
Unit #SF000687Y;5318.00
Unit #SF000485S;6796.00
Unit #SE000413G;686.00
Unit #SE000215Q;1858.00
Unit #SD001489Y;3154.00
Unit #SD001380M;6524.00
Unit #SD001259T;5598.00
Unit #SD000183S;3343.00
Unit #SC001436I;3490.00
Unit #SC001306A;2664.00
Unit #SC000995O;5515.00
Unit #SC000016A;1778.00
Unit #SB000435Y;1773.00
Unit #SB000029D;6416.00
Unit #SA000884Y;2269.00
Unit #SA000463P;4507.00
Unit #SA000174Y;5293.00
Unit #SA000124B;10426.00
Unit #RZ000946L;5522.00
Unit #RZ000774M;6275.00
Unit #RZ000172Y;1444.00
Unit #RY001616C;8343.00
Unit #RY001431L;2352.00
Unit #RX000541Q;5139.00
Unit #RX000488D;7209.00
Unit #RX000082I;1192.00
Unit #RW001580H;1979.00
Unit #RW001267W;8440.00
Unit #RU001605S;4595.00
Unit #RU001435M;6952.00
Unit #RU000776C;4167.00
Unit #RT000501F;4871.00
Unit #RT000137R;5491.00
Unit #RS000414T;1486.00
Unit #RS000220D;3249.00
Unit #RR000520I;2201.00
Unit #RQ000642F;4356.00
Unit #RQ000621U;1934.00
Unit #RP001523F;3499.00
Unit #RP001390Z;2869.00
Unit #RO001052F;8268.00
Unit #RO000545T;5916.00
Unit #RO000144F;8152.00
Unit #RO000077P;7654.00
Unit #RN000356G;2419.00
Unit #RM001345Z;667.00
Unit #RM001178Y;2260.00
Unit #RL001644V;2569.00
Unit #RL001635E;3153.00
Unit #RL001263I;6279.00
Unit #RL001163S;3555.00
Unit #RL000816U;1610.00
Unit #RL000662J;5298.00
Unit #RL000189X;2476.00
Unit #RK000306S;7234.00
Unit #RK000021L;5947.00
Unit #RJ000961J;861.00
Unit #RJ000700F;5825.00
Unit #RI000783X;1450.00
Unit #RI000460S;4782.00
Unit #RI000290F;3527.00
Unit #RH001272M;2568.00
Unit #RH000863Z;7047.00
Unit #RH000528H;1170.00
Unit #RH000282E;4579.00
Unit #RH000125I;4553.00
Unit #RG001393U;1677.00
Unit #RG000605W;6731.00
Unit #RF000905N;1388.00
Unit #RF000447Q;2665.00
Unit #RE000536D;7016.00
Unit #RE000123F;3077.00
Unit #RD000619Y;7144.00
Unit #RD000454B;967.00
Unit #RC000824C;608.00
Unit #RB001182E;7248.00
Unit #RB000915T;7686.00
Unit #RB000388E;3126.00
Unit #RB000265C;1577.00
Unit #RB000249C;5116.00
Unit #RB000141I;1076.00
Unit #RA001517C;1780.00
Unit #RA000940G;5913.00
Unit #RA000495F;4304.00
Unit #QZ001634B;9816.00
Unit #QZ001253U;6015.00
Unit #QZ001192R;8450.00
Unit #QY000972B;2469.00
Unit #QY000907W;6753.00
Unit #QX001631O;9241.00
Unit #QX001245G;4747.00
Unit #QX001019G;2197.00
Unit #QX000051D;5282.00
Unit #QW001442Q;6984.00
Unit #QW001054G;5319.00
Unit #QW000441F;4352.00
Unit #QW000237W;2829.00
Unit #QW000058Q;10214.00
Unit #QV000652G;9432.00
Unit #QU000372I;1008.00
Unit #QU000070J;5249.00
Unit #QT001339W;464.00
Unit #QT001292F;4822.00
Unit #QT000667A;1078.00
Unit #QS001448L;1862.00
Unit #QS000046K;3173.00
Unit #QS000027B;1525.00
Unit #QR001478K;3870.00
Unit #QR001126T;6274.00
Unit #QR000913K;7768.00
Unit #QR000812T;10028.00
Unit #QR000376S;2214.00
Unit #QQ001342B;1791.00
Unit #QQ000981Z;8732.00
Unit #QP001557M;5257.00
Unit #QP000630G;5513.00
Unit #QO000789S;6891.00
Unit #QO000668N;3997.00
Unit #QN001232L;3596.00
Unit #QM000964R;1726.00
Unit #QM000849Q;2367.00
Unit #QM000753S;7595.00
Unit #QM000153M;6193.00
Unit #QL000641F;6822.00
Unit #QK001569W;7599.00
Unit #QK001333P;4364.00
Unit #QJ001552C;1935.00
Unit #QJ000967B;1038.00
Unit #QI000251B;6167.00
Unit #QH001507V;2772.00
Unit #QH000128Y;2873.00
Unit #QG000895N;788.00
Unit #QG000625O;8811.00
Unit #QG000243H;4632.00
Unit #QF001638F;6111.00
Unit #QF001503F;869.00
Unit #QF001432U;2204.00
Unit #QF001030R;890.00
Unit #QF000516F;6062.00
Unit #QE001548C;2909.00
Unit #QE001497K;5866.00
Unit #QE001302X;1021.00
Unit #QD000595H;1449.00
Unit #QC001377T;3021.00
Unit #QB001606G;593.00
Unit #QA000620S;594.00
Unit #QA000052E;4513.00
Unit #PW001420P;5452.00
Unit #PW001235D;4984.00
Unit #PV001628H;7831.00
Unit #PV000292Y;2735.00
Unit #PT000564H;2228.00
Unit #PT000406M;5074.00
Unit #PR001556A;8958.00
Unit #PR001243D;2715.00
Unit #PR001091B;2754.00
Unit #PQ001326B;1271.00
Unit #PQ000702T;1046.00
Unit #PQ000549E;2184.00
Unit #PQ000250J;9231.00
Unit #PQ000113X;5300.00
Unit #PP001538L;4174.00
Unit #PP001215U;6469.00
Unit #PP000877V;1944.00
Unit #PP000002A;2655.00
Unit #PO001268L;3254.00
Unit #PN001190C;512.00
Unit #PN000622Y;2175.00
Unit #PM001230R;9219.00
Unit #PM000145H;2944.00
Unit #PL001456G;656.00
Unit #PL001408L;6497.00
Unit #PL001329O;2303.00
Unit #PK000555F;7960.00
Unit #PK000114Z;2056.00
Unit #PJ001188C;2163.00
Unit #PJ000906T;3703.00
Unit #PJ000420G;6677.00
Unit #PI001593S;883.00
Unit #PI001023Z;6300.00
Unit #PI000821N;6333.00
Unit #PI000436W;5149.00
Unit #PH001387F;4391.00
Unit #PH000922J;2315.00
Unit #PH000491Q;7322.00
Unit #PG000850Z;4781.00
Unit #PG000842I;3606.00
Unit #PG000524A;6277.00
Unit #PF001532R;1968.00
Unit #PF001439O;4320.00
Unit #PF000646G;8025.00
Unit #PE001602Z;2886.00
Unit #PE001401Z;1659.00
Unit #PE000980P;4907.00
Unit #PD000398J;6600.00
Unit #PD000335S;3751.00
Unit #PC000817V;8190.00
Unit #PC000346T;6971.00
Unit #PB001169N;5787.00
Unit #PB000880V;1085.00
Unit #PA001571Z;5642.00
Unit #PA001499L;4249.00
Unit #PA000286J;4228.00
Unit #PA000043U;6301.00
Unit #OZ001285U;1379.00
Unit #OZ001053Y;2830.00
Unit #OZ001027Q;5952.00
Unit #OZ000931L;7488.00
Unit #OZ000523G;5879.00
Unit #OY001409L;8422.00
Unit #OX000835U;4002.00
Unit #OX000628I;5875.00
Unit #OW000866O;1519.00
Unit #OW000825B;6229.00
Unit #OW000786W;7142.00
Unit #OW000160L;1978.00
Unit #OV001414H;8034.00
Unit #OV001025F;1338.00
Unit #OV000928K;6331.00
Unit #OV000741D;1731.00
Unit #OU000792K;2021.00
Unit #OU000531X;9402.00
Unit #OT001520Q;3394.00
Unit #OS000617E;3023.00
Unit #OS000375V;8962.00
Unit #OR001471R;6237.00
Unit #OR001029S;5578.00
Unit #OR000873S;1672.00
Unit #OQ001468J;2578.00
Unit #OQ001139V;5187.00
Unit #OQ001089P;6870.00
Unit #OQ000606R;3653.00
Unit #OQ000342K;2245.00
Unit #OP000408A;6416.00
Unit #OO001434F;5362.00
Unit #OO000201I;2903.00
Unit #ON001535T;4478.00
Unit #ON001170D;4954.00
Unit #ON000624O;3143.00
Unit #ON000304A;5436.00
Unit #OM001153I;1227.00
Unit #OM000430A;9470.00
Unit #OL001406H;3976.00
Unit #OL000389A;6608.00
Unit #OK001105S;965.00
Unit #OK000868G;7136.00
Unit #OK000186M;6881.00
Unit #OJ001530Z;8715.00
Unit #OJ000801A;6989.00
Unit #OI000611L;7157.00
Unit #OI000315E;4965.00
Unit #OG000337K;6337.00
Unit #OG000181B;4184.00
Unit #OF001123N;4692.00
Unit #OF001092P;3307.00
Unit #OF000316L;8726.00
Unit #OD001479K;2810.00
Unit #OD001234N;2327.00
Unit #OD001014M;2237.00
Unit #OC001249M;4946.00
Unit #OC001011T;3424.00
Unit #OC000909X;8757.00
Unit #OC000187O;5954.00
Unit #OC000015F;5172.00
Unit #OB001509N;4278.00
Unit #OB001282H;8754.00
Unit #OB000088T;4807.00
Unit #OA000960B;9099.00
Unit #NZ001588Y;2898.00
Unit #NZ001502Z;6495.00
Unit #NZ000686W;2713.00
Unit #NZ000487A;4300.00
Unit #NY000984W;3280.00
Unit #NY000804Z;9410.00
Unit #NX001140H;6492.00
Unit #NX000445R;904.00
Unit #NX000252B;1821.00
Unit #NW001614Y;7851.00
Unit #NW001187C;5477.00
Unit #NW001185T;6871.00
Unit #NW000944E;7439.00
Unit #NV001319L;1774.00
Unit #NV000139F;9984.00
Unit #NU001334X;6437.00
Unit #NU000708Z;3848.00
Unit #NU000502W;2424.00
Unit #NU000059L;8238.00
Unit #NT001080C;7239.00
Unit #NT000018Y;1773.00
Unit #NS001592X;3148.00
Unit #NS001524F;8979.00
Unit #NS001261R;6248.00
Unit #NS000997P;3799.00
Unit #NR001623M;583.00
Unit #NR001073V;7662.00
Unit #NR000563I;4352.00
Unit #NR000259C;5932.00
Unit #NR000040Q;9827.00
Unit #NQ000195O;7296.00
Unit #NP001619T;2924.00
Unit #NP000118D;1005.00
Unit #NO000598E;5404.00
Unit #NO000000B;9070.00
Unit #NN000745C;4797.00
Unit #NN000562H;8885.00
Unit #NN000546N;520.00
Unit #NM001379A;3352.00
Unit #NM000704H;3165.00
Unit #NL001046P;4359.00
Unit #NL000474B;771.00
Unit #NL000424P;5475.00
Unit #NK001559W;5484.00
Unit #NK001171L;7013.00
Unit #NK000957Y;4880.00
Unit #NJ000603T;4756.00
Unit #NJ000570N;4468.00
Unit #NJ000284H;5626.00
Unit #NI000410S;9566.00
Unit #NI000196D;3443.00
Unit #NH001512W;5766.00
Unit #NH001007A;2509.00
Unit #NH000273C;5904.00
Unit #NG001480M;9452.00
Unit #NG001430N;3740.00
Unit #NG001325L;2769.00
Unit #NG000661U;3859.00
Unit #NG000271N;9098.00
Unit #NF001070E;6651.00
Unit #NF000701E;7037.00
Unit #NF000227N;3078.00
Unit #NF000087U;7309.00
Unit #NE001087Q;6620.00
Unit #NE001037P;4877.00
Unit #ND000165I;6265.00
Unit #NC001347R;6074.00
Unit #NB000767D;1306.00
Unit #NB000130P;6321.00
Unit #NA001276M;5535.00
Unit #NA000255D;7199.00
Unit #MZ001118W;5955.00
Unit #MZ000575G;2568.00
Unit #MZ000444Q;7852.00
Unit #MZ000276Q;5692.00
Unit #MY000721T;3748.00
Unit #MY000159L;1284.00
Unit #MX000581P;5411.00
Unit #MW000921P;9507.00
Unit #MW000840E;2639.00
Unit #MW000742W;3593.00
Unit #MW000162B;7393.00
Unit #MV001613N;2545.00
Unit #MV000923E;4123.00
Unit #MV000182D;845.00
Unit #MU001136I;3347.00
Unit #MU001134H;959.00
Unit #MU000969Z;6209.00
Unit #MU000784U;5478.00
Unit #MU000074M;5130.00
Unit #MT001581E;7141.00
Unit #MT000167L;4587.00
Unit #MS001558H;5080.00
Unit #MS000859K;6865.00
Unit #MS000584U;5155.00
Unit #MS000022D;2430.00
Unit #MR001603N;1934.00
Unit #MR001299V;9368.00
Unit #MQ001288P;5316.00
Unit #MQ001056X;1456.00
Unit #MQ000875I;2927.00
Unit #MQ000635X;3377.00
Unit #MP001562J;9768.00
Unit #MP000841C;5614.00
Unit #MO001586P;3051.00
Unit #MO000948B;6361.00
Unit #MO000769V;6622.00
Unit #MO000490N;3944.00
Unit #MO000258G;4262.00
Unit #MO000241I;9548.00
Unit #MN000894P;6411.00
Unit #MN000358O;5746.00
Unit #MN000341W;2033.00
Unit #MM000733V;6255.00
Unit #MM000500V;1519.00
Unit #ML001059M;9624.00
Unit #MK001143S;821.00
Unit #MK000888W;931.00
Unit #MJ001459T;5223.00
Unit #MI001618C;1814.00
Unit #MI000009Q;8290.00
Unit #MH001246G;2413.00
Unit #MH001144U;2165.00
Unit #MH000134G;1390.00
Unit #MG001398P;3917.00
Unit #MG001365B;6664.00
Unit #MG000395Z;2728.00
Unit #MF001013R;3766.00
Unit #MF000885J;699.00
Unit #ME000663O;3252.00
Unit #MD000401G;5385.00
Unit #MC000098N;5951.00
Unit #MB000823D;1521.00
Unit #MB000481P;2711.00
Unit #MA000573I;4749.00
Unit #LZ001428U;8060.00
Unit #LZ000515S;5176.00
Unit #LZ000269E;7088.00
Unit #LY001391F;2715.00
Unit #LY000947Y;6031.00
Unit #LY000713V;5081.00
Unit #LY000604N;4392.00
Unit #LX000781G;3580.00
Unit #LW001165S;1510.00
Unit #LW000916L;4921.00
Unit #LW000142L;2502.00
Unit #LV001311M;5077.00
Unit #LV001122V;659.00
Unit #LV000437A;905.00
Unit #LV000092C;2104.00
Unit #LU001290V;5594.00
Unit #LT000970Y;3635.00
Unit #LT000746Y;7514.00
Unit #LS001211Z;7112.00
Unit #LS000832B;3578.00
Unit #LR000882G;6120.00
Unit #LQ000586J;8228.00
Unit #LQ000245H;9056.00
Unit #LP000253L;6577.00
Unit #LO001321E;7619.00
Unit #LO000597I;6662.00
Unit #LO000385I;1574.00
Unit #LO000322A;6639.00
Unit #LN001066T;5660.00
Unit #LN000802B;2206.00
Unit #LN000472A;4773.00
Unit #LN000208Z;9385.00
Unit #LM001295H;4650.00
Unit #LM000899E;1773.00
Unit #LM000874J;5569.00
Unit #LM000752Z;7142.00
Unit #LM000729X;5844.00
Unit #LM000216X;3517.00
Unit #LL000675T;6429.00
Unit #LL000299N;2533.00
Unit #LJ001242N;7520.00
Unit #LI001354Q;5175.00
Unit #LI001225B;4145.00
